;id;open tasks;sink;source;time;x;y
1612;56;[3];(11, 10);(0, 10);82;6;6
1613;57;[3];(11, 1);(0, 4);82;3;0
1614;58;[2];(11, 1);(0, 4);82;3;0
1615;59;[2];(11, 4);(0, 4);82;3;0
1616;60;[1],[1];(11, 1);(0, 7);82;4;9
1617;61;[1],[1];(11, 7);(0, 10);82;4;9
1618;62;[2],[2];(11, 1);(0, 4);82;0;4
1619;63;[2],[1];(11, 7);(0, 10);82;0;10
1620;43;;(11, 4);(0, 10);83;6;6
1621;45;;(11, 7);(0, 4);83;7;6
1622;46;;(11, 10);(0, 10);83;8;2
1623;47;;(11, 10);(0, 1);83;9;5
1624;48;;(11, 1);(0, 7);83;8;5
1625;49;;(11, 10);(0, 1);83;5;2
1626;51;;(11, 4);(0, 1);83;5;4
1627;53;;(11, 4);(0, 1);83;4;4
1628;54;[1];(11, 1);(0, 4);83;3;3
1629;55;;(11, 10);(0, 7);83;3;0
1630;56;[3];(11, 10);(0, 10);83;6;5
1631;57;[3];(11, 1);(0, 4);83;3;1
1632;58;[2];(11, 1);(0, 4);83;3;0
1633;59;[2];(11, 4);(0, 4);83;3;0
1634;60;[1],[1];(11, 1);(0, 7);83;5;9
1635;61;[1],[1];(11, 7);(0, 10);83;5;9
1636;62;[2],[2];(11, 1);(0, 4);83;0;3
1637;63;[2],[1];(11, 7);(0, 10);83;0;11
1638;64;[2],[1];(11, 4);(0, 10);83;0;10
1639;65;[3],[3];(11, 4);(0, 10);83;0;10
1640;43;;(11, 4);(0, 10);84;7;6
1641;45;;(11, 7);(0, 4);84;8;6
1642;46;;(11, 10);(0, 10);84;9;2
1643;47;;(11, 10);(0, 1);84;10;5
1644;48;;(11, 1);(0, 7);84;8;4
1645;49;;(11, 10);(0, 1);84;5;3
1646;51;;(11, 4);(0, 1);84;6;4
1647;53;;(11, 4);(0, 1);84;5;4
1648;54;;(11, 1);(0, 4);84;3;3
1649;55;;(11, 10);(0, 7);84;3;1
1650;56;[3];(11, 10);(0, 10);84;6;4
1651;57;[3];(11, 1);(0, 4);84;3;1
1652;58;;(11, 1);(0, 4);84;3;0
1653;59;[2];(11, 4);(0, 4);84;3;0
1654;60;[1];(11, 1);(0, 7);84;5;9
1655;61;[1],[1];(11, 7);(0, 10);84;5;9
1656;62;[2],[2];(11, 1);(0, 4);84;0;2
1657;63;[2],[1];(11, 7);(0, 10);84;1;11
1658;64;[2],[1];(11, 4);(0, 10);84;0;11
1659;65;[3],[3];(11, 4);(0, 10);84;0;9
1660;43;;(11, 4);(0, 10);85;8;6
1661;45;;(11, 7);(0, 4);85;8;7
1662;46;;(11, 10);(0, 10);85;9;3
1663;47;;(11, 10);(0, 1);85;11;5
1664;48;;(11, 1);(0, 7);85;8;3
1665;49;;(11, 10);(0, 1);85;5;4
1666;51;;(11, 4);(0, 1);85;7;4
1667;53;;(11, 4);(0, 1);85;6;4
1668;54;;(11, 1);(0, 4);85;4;3
1669;55;;(11, 10);(0, 7);85;4;1
1670;56;[3];(11, 10);(0, 10);85;6;3
1671;57;[3];(11, 1);(0, 4);85;3;2
1672;58;;(11, 1);(0, 4);85;3;1
1673;59;[2];(11, 4);(0, 4);85;3;0
1674;60;[1];(11, 1);(0, 7);85;5;9
1675;61;[1];(11, 7);(0, 10);85;5;9
1676;62;[2],[2];(11, 1);(0, 4);85;1;2
1677;63;[2],[1];(11, 7);(0, 10);85;2;11
1678;64;[2],[1];(11, 4);(0, 10);85;1;11
1679;65;[3],[3];(11, 4);(0, 10);85;1;9
1680;43;;(11, 4);(0, 10);86;9;6
1681;45;;(11, 7);(0, 4);86;9;7
1682;46;;(11, 10);(0, 10);86;9;4
1683;47;;(11, 10);(0, 1);86;11;6
1684;48;;(11, 1);(0, 7);86;8;2
1685;49;;(11, 10);(0, 1);86;5;5
1686;51;;(11, 4);(0, 1);86;8;4
1687;53;;(11, 4);(0, 1);86;7;4
1688;54;;(11, 1);(0, 4);86;4;2
1689;55;;(11, 10);(0, 7);86;4;2
1690;56;[3];(11, 10);(0, 10);86;6;2
1691;57;;(11, 1);(0, 4);86;3;2
1692;58;;(11, 1);(0, 4);86;4;1
1693;59;;(11, 4);(0, 4);86;3;0
1694;60;;(11, 1);(0, 7);86;5;9
1695;61;[1];(11, 7);(0, 10);86;5;9
1696;62;[2],[2];(11, 1);(0, 4);86;2;2
1697;63;[2],[1];(11, 7);(0, 10);86;3;11
1698;64;[2],[1];(11, 4);(0, 10);86;2;11
1699;65;[3],[3];(11, 4);(0, 10);86;1;8
1700;43;;(11, 4);(0, 10);87;10;6
1701;45;;(11, 7);(0, 4);87;10;7
1702;46;;(11, 10);(0, 10);87;9;5
1703;47;;(11, 10);(0, 1);87;11;7
1704;48;;(11, 1);(0, 7);87;8;1
1705;49;;(11, 10);(0, 1);87;6;5
1706;51;;(11, 4);(0, 1);87;9;4
1707;53;;(11, 4);(0, 1);87;8;4
1708;54;;(11, 1);(0, 4);87;4;1
1709;55;;(11, 10);(0, 7);87;5;2
1710;56;[3];(11, 10);(0, 10);87;6;1
1711;57;;(11, 1);(0, 4);87;3;1
1712;58;;(11, 1);(0, 4);87;5;1
1713;59;;(11, 4);(0, 4);87;4;0
1714;60;;(11, 1);(0, 7);87;6;9
1715;61;;(11, 7);(0, 10);87;5;9
1716;62;[2],[2];(11, 1);(0, 4);87;2;1
1717;63;[2],[1];(11, 7);(0, 10);87;4;11
1718;64;[2],[1];(11, 4);(0, 10);87;3;11
1719;65;[3],[3];(11, 4);(0, 10);87;1;7
1720;43;;(11, 4);(0, 10);88;11;6
1721;46;;(11, 10);(0, 10);88;10;5
1722;47;;(11, 10);(0, 1);88;11;8
1723;48;;(11, 1);(0, 7);88;9;1
1724;49;;(11, 10);(0, 1);88;7;5
1725;51;;(11, 4);(0, 1);88;10;4
1726;53;;(11, 4);(0, 1);88;9;4
1727;54;;(11, 1);(0, 4);88;5;1
1728;55;;(11, 10);(0, 7);88;5;3
1729;56;;(11, 10);(0, 10);88;6;1
1730;57;;(11, 1);(0, 4);88;4;1
1731;58;;(11, 1);(0, 4);88;6;1
1732;59;;(11, 4);(0, 4);88;5;0
1733;60;;(11, 1);(0, 7);88;7;9
1734;61;;(11, 7);(0, 10);88;6;9
1735;62;[2],[2];(11, 1);(0, 4);88;2;0
1736;63;[2],[1];(11, 7);(0, 10);88;5;11
1737;64;[2],[1];(11, 4);(0, 10);88;4;11
1738;65;[3],[3];(11, 4);(0, 10);88;1;6
1739;66;[3],[3];(11, 7);(0, 1);88;0;1
1740;43;;(11, 4);(0, 10);89;11;5
1741;46;;(11, 10);(0, 10);89;11;5
1742;47;;(11, 10);(0, 1);89;11;9
1743;48;;(11, 1);(0, 7);89;10;1
1744;49;;(11, 10);(0, 1);89;8;5
1745;53;;(11, 4);(0, 1);89;10;4
1746;54;;(11, 1);(0, 4);89;6;1
1747;55;;(11, 10);(0, 7);89;5;4
1748;56;;(11, 10);(0, 10);89;7;1
1749;57;;(11, 1);(0, 4);89;5;1
1750;58;;(11, 1);(0, 4);89;7;1
1751;59;;(11, 4);(0, 4);89;5;1
1752;60;;(11, 1);(0, 7);89;7;8
1753;61;;(11, 7);(0, 10);89;6;8
1754;62;[2],[2];(11, 1);(0, 4);89;2;0
1755;63;[2],[1];(11, 7);(0, 10);89;5;11
1756;64;[2],[1];(11, 4);(0, 10);89;5;11
1757;65;[3],[3];(11, 4);(0, 10);89;1;5
1758;66;[3],[3];(11, 7);(0, 1);89;1;1
1759;67;[3],[1];(11, 10);(0, 4);89;0;4
1760;46;;(11, 10);(0, 10);90;11;6
1761;49;;(11, 10);(0, 1);90;9;5
1762;54;;(11, 1);(0, 4);90;7;1
1763;55;;(11, 10);(0, 7);90;5;5
1764;56;;(11, 10);(0, 10);90;8;1
1765;57;;(11, 1);(0, 4);90;6;1
1766;58;;(11, 1);(0, 4);90;8;1
1767;59;;(11, 4);(0, 4);90;5;2
1768;60;;(11, 1);(0, 7);90;8;8
1769;61;;(11, 7);(0, 10);90;6;7
1770;62;[2],[2];(11, 1);(0, 4);90;3;0
1771;63;[2],[1];(11, 7);(0, 10);90;4;11
1772;64;[2],[1];(11, 4);(0, 10);90;6;11
1773;65;[3],[3];(11, 4);(0, 10);90;2;5
1774;66;[3],[3];(11, 7);(0, 1);90;2;1
1775;67;[3],[1];(11, 10);(0, 4);90;0;3
1776;68;[3],[1];(11, 1);(0, 7);90;0;7
1777;69;[1],[1];(11, 10);(0, 4);90;0;4
1778;70;[1],[2];(11, 7);(0, 10);90;0;10
1779;71;[2],[3];(11, 7);(0, 7);90;0;7
1780;46;;(11, 10);(0, 10);91;11;7
1781;49;;(11, 10);(0, 1);91;10;5
1782;54;;(11, 1);(0, 4);91;8;1
1783;55;;(11, 10);(0, 7);91;6;5
1784;56;;(11, 10);(0, 10);91;8;2
1785;57;;(11, 1);(0, 4);91;7;1
1786;58;;(11, 1);(0, 4);91;9;1
1787;59;;(11, 4);(0, 4);91;6;2
1788;60;;(11, 1);(0, 7);91;8;7
1789;61;;(11, 7);(0, 10);91;7;7
1790;62;[2];(11, 1);(0, 4);91;3;0
1791;63;[2],[1];(11, 7);(0, 10);91;5;11
1792;64;[2],[1];(11, 4);(0, 10);91;6;11
1793;65;[3],[3];(11, 4);(0, 10);91;3;5
1794;66;[3],[3];(11, 7);(0, 1);91;3;1
1795;67;[3],[1];(11, 10);(0, 4);91;1;3
1796;68;[3],[1];(11, 1);(0, 7);91;1;7
1797;69;[1],[1];(11, 10);(0, 4);91;1;4
1798;70;[1],[2];(11, 7);(0, 10);91;1;10
1799;71;[2],[3];(11, 7);(0, 7);91;0;6
1800;46;;(11, 10);(0, 10);92;11;8
1801;49;;(11, 10);(0, 1);92;11;5
1802;54;;(11, 1);(0, 4);92;9;1
1803;55;;(11, 10);(0, 7);92;7;5
1804;56;;(11, 10);(0, 10);92;9;2
1805;57;;(11, 1);(0, 4);92;8;1
1806;58;;(11, 1);(0, 4);92;10;1
1807;59;;(11, 4);(0, 4);92;7;2
1808;60;;(11, 1);(0, 7);92;8;6
1809;61;;(11, 7);(0, 10);92;8;7
1810;62;;(11, 1);(0, 4);92;3;0
1811;63;[2],[1];(11, 7);(0, 10);92;5;11
1812;64;[1];(11, 4);(0, 10);92;6;11
1813;65;[3],[3];(11, 4);(0, 10);92;3;4
1814;66;[3],[3];(11, 7);(0, 1);92;3;1
1815;67;[3],[1];(11, 10);(0, 4);92;1;2
1816;68;[3],[1];(11, 1);(0, 7);92;1;6
1817;69;[1],[1];(11, 10);(0, 4);92;2;4
1818;70;[1],[2];(11, 7);(0, 10);92;1;9
1819;71;[2],[3];(11, 7);(0, 7);92;1;6
1820;46;;(11, 10);(0, 10);93;11;9
1821;49;;(11, 10);(0, 1);93;11;6
1822;54;;(11, 1);(0, 4);93;10;1
1823;55;;(11, 10);(0, 7);93;8;5
1824;56;;(11, 10);(0, 10);93;9;3
1825;57;;(11, 1);(0, 4);93;9;1
1826;59;;(11, 4);(0, 4);93;8;2
1827;60;;(11, 1);(0, 7);93;8;5
1828;61;;(11, 7);(0, 10);93;9;7
1829;62;;(11, 1);(0, 4);93;3;1
1830;63;[2],[1];(11, 7);(0, 10);93;6;11
1831;64;[1];(11, 4);(0, 10);93;5;11
1832;65;[3],[3];(11, 4);(0, 10);93;3;3
1833;66;[3],[3];(11, 7);(0, 1);93;3;1
1834;67;[3],[1];(11, 10);(0, 4);93;2;2
1835;68;[3],[1];(11, 1);(0, 7);93;1;5
1836;69;[1],[1];(11, 10);(0, 4);93;3;4
1837;70;[1],[2];(11, 7);(0, 10);93;2;9
1838;71;[2],[3];(11, 7);(0, 7);93;2;6
1839;72;[2],[3];(11, 7);(0, 4);93;0;4
1840;49;;(11, 10);(0, 1);94;11;7
1841;55;;(11, 10);(0, 7);94;9;5
1842;56;;(11, 10);(0, 10);94;9;4
1843;57;;(11, 1);(0, 4);94;10;1
1844;59;;(11, 4);(0, 4);94;8;3
1845;60;;(11, 1);(0, 7);94;8;4
1846;61;;(11, 7);(0, 10);94;10;7
1847;62;;(11, 1);(0, 4);94;4;1
1848;63;[1];(11, 7);(0, 10);94;6;11
1849;64;[1];(11, 4);(0, 10);94;5;10
1850;65;[3],[3];(11, 4);(0, 10);94;3;3
1851;66;[3],[3];(11, 7);(0, 1);94;3;2
1852;67;[3],[1];(11, 10);(0, 4);94;3;2
1853;68;[3],[1];(11, 1);(0, 7);94;2;5
1854;69;[1],[1];(11, 10);(0, 4);94;3;4
1855;70;[1],[2];(11, 7);(0, 10);94;3;9
1856;71;[2],[3];(11, 7);(0, 7);94;2;5
1857;72;[2],[3];(11, 7);(0, 4);94;0;3
1858;73;[2],[1];(11, 7);(0, 7);94;0;7
1859;74;[2],[3];(11, 4);(0, 7);94;0;7
1860;49;;(11, 10);(0, 1);95;11;8
1861;55;;(11, 10);(0, 7);95;10;5
1862;56;;(11, 10);(0, 10);95;9;5
1863;59;;(11, 4);(0, 4);95;8;4
1864;60;;(11, 1);(0, 7);95;8;3
1865;62;;(11, 1);(0, 4);95;5;1
1866;63;[1];(11, 7);(0, 10);95;5;11
1867;64;[1];(11, 4);(0, 10);95;5;9
1868;65;[3],[3];(11, 4);(0, 10);95;3;3
1869;66;[3];(11, 7);(0, 1);95;3;2
1870;67;[3],[1];(11, 10);(0, 4);95;3;2
1871;68;[3],[1];(11, 1);(0, 7);95;3;5
1872;69;[1],[1];(11, 10);(0, 4);95;3;4
1873;70;[1],[2];(11, 7);(0, 10);95;4;9
1874;71;[2],[3];(11, 7);(0, 7);95;2;4
1875;72;[2],[3];(11, 7);(0, 4);95;0;2
1876;73;[2],[1];(11, 7);(0, 7);95;0;6
1877;74;[2],[3];(11, 4);(0, 7);95;0;6
1878;75;[3],[2];(11, 10);(0, 1);95;0;1
1879;76;[3],[3];(11, 10);(0, 10);95;0;10
1880;49;;(11, 10);(0, 1);96;11;9
1881;55;;(11, 10);(0, 7);96;11;5
1882;56;;(11, 10);(0, 10);96;10;5
1883;59;;(11, 4);(0, 4);96;9;4
1884;60;;(11, 1);(0, 7);96;8;2
1885;62;;(11, 1);(0, 4);96;6;1
1886;63;[1];(11, 7);(0, 10);96;5;10
1887;64;;(11, 4);(0, 10);96;5;9
1888;65;[3],[3];(11, 4);(0, 10);96;3;3
1889;66;[3];(11, 7);(0, 1);96;3;2
1890;67;[1];(11, 10);(0, 4);96;3;2
1891;68;[3],[1];(11, 1);(0, 7);96;3;4
1892;69;[1],[1];(11, 10);(0, 4);96;3;3
1893;70;[1],[2];(11, 7);(0, 10);96;4;9
1894;71;[2],[3];(11, 7);(0, 7);96;3;4
1895;72;[2],[3];(11, 7);(0, 4);96;1;2
1896;73;[2],[1];(11, 7);(0, 7);96;1;6
1897;74;[2],[3];(11, 4);(0, 7);96;1;6
1898;75;[3],[2];(11, 10);(0, 1);96;1;1
1899;76;[3],[3];(11, 10);(0, 10);96;0;9
1900;55;;(11, 10);(0, 7);97;11;6
1901;56;;(11, 10);(0, 10);97;11;5
1902;59;;(11, 4);(0, 4);97;10;4
1903;60;;(11, 1);(0, 7);97;8;1
1904;62;;(11, 1);(0, 4);97;7;1
1905;63;[1];(11, 7);(0, 10);97;5;9
1906;64;;(11, 4);(0, 10);97;5;8
1907;65;[3],[3];(11, 4);(0, 10);97;3;3
1908;66;;(11, 7);(0, 1);97;3;2
1909;67;[1];(11, 10);(0, 4);97;3;2
1910;68;[3],[1];(11, 1);(0, 7);97;3;3
1911;69;[1],[1];(11, 10);(0, 4);97;3;3
1912;70;[1],[2];(11, 7);(0, 10);97;4;9
1913;71;[2],[3];(11, 7);(0, 7);97;3;3
1914;72;[2],[3];(11, 7);(0, 4);97;2;2
1915;73;[2],[1];(11, 7);(0, 7);97;2;6
1916;74;[2],[3];(11, 4);(0, 7);97;2;6
1917;75;[3],[2];(11, 10);(0, 1);97;2;1
1918;76;[3],[3];(11, 10);(0, 10);97;1;9
1919;77;[1],[1];(11, 4);(0, 10);97;0;10
1920;55;;(11, 10);(0, 7);98;11;7
1921;56;;(11, 10);(0, 10);98;11;6
1922;60;;(11, 1);(0, 7);98;9;1
1923;62;;(11, 1);(0, 4);98;8;1
1924;63;[1];(11, 7);(0, 10);98;5;9
1925;64;;(11, 4);(0, 10);98;5;7
1926;65;[3],[3];(11, 4);(0, 10);98;3;2
1927;66;;(11, 7);(0, 1);98;4;2
1928;67;[1];(11, 10);(0, 4);98;3;3
1929;68;[3],[1];(11, 1);(0, 7);98;3;3
1930;69;[1],[1];(11, 10);(0, 4);98;4;3
1931;70;[1],[2];(11, 7);(0, 10);98;4;9
1932;71;[2],[3];(11, 7);(0, 7);98;3;2
1933;72;[2],[3];(11, 7);(0, 4);98;2;1
1934;73;[2],[1];(11, 7);(0, 7);98;2;5
1935;74;[2],[3];(11, 4);(0, 7);98;2;5
1936;75;[3],[2];(11, 10);(0, 1);98;3;1
1937;76;[3],[3];(11, 10);(0, 10);98;1;8
1938;77;[1],[1];(11, 4);(0, 10);98;1;10
1939;78;[3],[2];(11, 10);(0, 10);98;0;10
1940;55;;(11, 10);(0, 7);99;11;8
1941;56;;(11, 10);(0, 10);99;11;7
1942;60;;(11, 1);(0, 7);99;10;1
1943;62;;(11, 1);(0, 4);99;9;1
1944;63;;(11, 7);(0, 10);99;5;9
1945;64;;(11, 4);(0, 10);99;5;6
1946;65;[3],[3];(11, 4);(0, 10);99;3;2
1947;66;;(11, 7);(0, 1);99;4;3
1948;67;;(11, 10);(0, 4);99;3;3
1949;68;[3],[1];(11, 1);(0, 7);99;3;3
1950;69;[1],[1];(11, 10);(0, 4);99;3;3
1951;70;[1],[2];(11, 7);(0, 10);99;4;9
1952;71;[2],[3];(11, 7);(0, 7);99;3;1
1953;72;[2],[3];(11, 7);(0, 4);99;2;0
1954;73;[2],[1];(11, 7);(0, 7);99;2;4
1955;74;[2],[3];(11, 4);(0, 7);99;2;4
1956;75;[3],[2];(11, 10);(0, 1);99;3;1
1957;76;[3],[3];(11, 10);(0, 10);99;1;7
1958;77;[1],[1];(11, 4);(0, 10);99;1;9
1959;78;[3],[2];(11, 10);(0, 10);99;0;9
1960;55;;(11, 10);(0, 7);100;11;9
1961;56;;(11, 10);(0, 10);100;11;8
1962;62;;(11, 1);(0, 4);100;10;1
1963;63;;(11, 7);(0, 10);100;6;9
1964;64;;(11, 4);(0, 10);100;6;6
1965;65;[3];(11, 4);(0, 10);100;3;2
1966;66;;(11, 7);(0, 1);100;5;3
1967;67;;(11, 10);(0, 4);100;3;4
1968;68;[3],[1];(11, 1);(0, 7);100;3;3
1969;69;[1];(11, 10);(0, 4);100;3;3
1970;70;[1],[2];(11, 7);(0, 10);100;4;9
1971;71;[2],[3];(11, 7);(0, 7);100;2;1
1972;72;[2],[3];(11, 7);(0, 4);100;2;0
1973;73;[2],[1];(11, 7);(0, 7);100;3;4
1974;74;[2],[3];(11, 4);(0, 7);100;3;4
1975;75;[3],[2];(11, 10);(0, 1);100;3;2
1976;76;[3],[3];(11, 10);(0, 10);100;1;6
1977;77;[1],[1];(11, 4);(0, 10);100;2;9
1978;78;[3],[2];(11, 10);(0, 10);100;1;9
1979;79;[1],[1];(11, 4);(0, 10);100;0;10
1980;56;;(11, 10);(0, 10);101;11;9
1981;63;;(11, 7);(0, 10);101;6;8
1982;64;;(11, 4);(0, 10);101;7;6
1983;65;[3];(11, 4);(0, 10);101;3;1
1984;66;;(11, 7);(0, 1);101;6;3
1985;67;;(11, 10);(0, 4);101;3;5
1986;68;[3],[1];(11, 1);(0, 7);101;3;2
1987;69;;(11, 10);(0, 4);101;3;3
1988;70;[1],[2];(11, 7);(0, 10);101;5;9
1989;71;[2],[3];(11, 7);(0, 7);101;2;0
1990;72;[2],[3];(11, 7);(0, 4);101;2;0
1991;73;[2],[1];(11, 7);(0, 7);101;3;3
1992;74;[2],[3];(11, 4);(0, 7);101;3;3
1993;75;[3],[2];(11, 10);(0, 1);101;3;1
1994;76;[3],[3];(11, 10);(0, 10);101;1;5
1995;77;[1],[1];(11, 4);(0, 10);101;3;9
1996;78;[3],[2];(11, 10);(0, 10);101;1;8
1997;79;[1],[1];(11, 4);(0, 10);101;1;10
1998;80;[2],[2];(11, 10);(0, 10);101;0;10
1999;81;[1],[2];(11, 4);(0, 10);101;0;10
2000;63;;(11, 7);(0, 10);102;6;7
2001;64;;(11, 4);(0, 10);102;8;6
2002;65;[3];(11, 4);(0, 10);102;4;1
2003;66;;(11, 7);(0, 1);102;6;4
2004;67;;(11, 10);(0, 4);102;4;5
2005;68;[3],[1];(11, 1);(0, 7);102;3;1
2006;69;;(11, 10);(0, 4);102;3;4
2007;70;[2];(11, 7);(0, 10);102;5;9
2008;71;[2],[3];(11, 7);(0, 7);102;2;0
2009;72;[2],[3];(11, 7);(0, 4);102;3;0
2010;73;[2],[1];(11, 7);(0, 7);102;3;2
2011;74;[2],[3];(11, 4);(0, 7);102;3;2
2012;75;[3],[2];(11, 10);(0, 1);102;4;1
2013;76;[3],[3];(11, 10);(0, 10);102;1;4
2014;77;[1],[1];(11, 4);(0, 10);102;4;9
2015;78;[3],[2];(11, 10);(0, 10);102;1;7
2016;79;[1],[1];(11, 4);(0, 10);102;1;9
2017;80;[2],[2];(11, 10);(0, 10);102;0;11
2018;81;[1],[2];(11, 4);(0, 10);102;1;10
2019;82;[1],[3];(11, 4);(0, 4);102;0;4
2020;63;;(11, 7);(0, 10);103;7;7
2021;64;;(11, 4);(0, 10);103;9;6
2022;65;[3];(11, 4);(0, 10);103;5;1
2023;66;;(11, 7);(0, 1);103;7;4
2024;67;;(11, 10);(0, 4);103;5;5
2025;68;[3],[1];(11, 1);(0, 7);103;4;1
2026;69;;(11, 10);(0, 4);103;3;5
2027;70;[2];(11, 7);(0, 10);103;6;9
2028;71;[2],[3];(11, 7);(0, 7);103;2;1
2029;72;[2],[3];(11, 7);(0, 4);103;4;0
2030;73;[2],[1];(11, 7);(0, 7);103;3;3
2031;74;[2],[3];(11, 4);(0, 7);103;3;3
2032;75;[3],[2];(11, 10);(0, 1);103;5;1
2033;76;[3],[3];(11, 10);(0, 10);103;1;3
2034;77;[1],[1];(11, 4);(0, 10);103;5;9
2035;78;[3],[2];(11, 10);(0, 10);103;2;7
2036;79;[1],[1];(11, 4);(0, 10);103;2;9
2037;80;[2],[2];(11, 10);(0, 10);103;1;11
2038;81;[1],[2];(11, 4);(0, 10);103;1;9
2039;82;[1],[3];(11, 4);(0, 4);103;1;4
2040;63;;(11, 7);(0, 10);104;8;7
2041;64;;(11, 4);(0, 10);104;10;6
2042;65;[3];(11, 4);(0, 10);104;6;1
2043;66;;(11, 7);(0, 1);104;7;5
2044;67;;(11, 10);(0, 4);104;6;5
2045;68;[3],[1];(11, 1);(0, 7);104;5;1
2046;69;;(11, 10);(0, 4);104;4;5
2047;70;[2];(11, 7);(0, 10);104;6;10
2048;71;[2],[3];(11, 7);(0, 7);104;2;2
2049;72;[2],[3];(11, 7);(0, 4);104;4;1
2050;73;[2],[1];(11, 7);(0, 7);104;4;3
2051;74;[2],[3];(11, 4);(0, 7);104;4;3
2052;75;[3],[2];(11, 10);(0, 1);104;5;1
2053;76;[3],[3];(11, 10);(0, 10);104;2;3
2054;77;[1],[1];(11, 4);(0, 10);104;5;8
2055;78;[3],[2];(11, 10);(0, 10);104;3;7
2056;79;[1],[1];(11, 4);(0, 10);104;3;9
2057;80;[2],[2];(11, 10);(0, 10);104;2;11
2058;81;[1],[2];(11, 4);(0, 10);104;1;8
2059;82;[1],[3];(11, 4);(0, 4);104;1;3
2060;63;;(11, 7);(0, 10);105;9;7
2061;64;;(11, 4);(0, 10);105;11;6
2062;65;[3];(11, 4);(0, 10);105;6;1
2063;66;;(11, 7);(0, 1);105;7;6
2064;67;;(11, 10);(0, 4);105;7;5
2065;68;[3],[1];(11, 1);(0, 7);105;5;1
2066;69;;(11, 10);(0, 4);105;5;5
2067;70;[2];(11, 7);(0, 10);105;6;11
2068;71;[2],[3];(11, 7);(0, 7);105;2;3
2069;72;[2],[3];(11, 7);(0, 4);105;4;2
2070;73;[2],[1];(11, 7);(0, 7);105;4;4
2071;74;[2],[3];(11, 4);(0, 7);105;4;4
2072;75;[3],[2];(11, 10);(0, 1);105;5;1
2073;76;[3],[3];(11, 10);(0, 10);105;3;3
2074;77;[1],[1];(11, 4);(0, 10);105;5;8
2075;78;[3],[2];(11, 10);(0, 10);105;3;6
2076;79;[1],[1];(11, 4);(0, 10);105;3;9
2077;80;[2],[2];(11, 10);(0, 10);105;3;11
2078;81;[1],[2];(11, 4);(0, 10);105;1;8
2079;82;[1],[3];(11, 4);(0, 4);105;1;3
2080;63;;(11, 7);(0, 10);106;10;7
2081;64;;(11, 4);(0, 10);106;11;5
2082;65;;(11, 4);(0, 10);106;6;1
2083;66;;(11, 7);(0, 1);106;8;6
2084;67;;(11, 10);(0, 4);106;8;5
2085;68;[3],[1];(11, 1);(0, 7);106;5;0
2086;69;;(11, 10);(0, 4);106;6;5
2087;70;[2];(11, 7);(0, 10);106;6;11
2088;71;[2],[3];(11, 7);(0, 7);106;3;3
2089;72;[2],[3];(11, 7);(0, 4);106;4;3
2090;73;[2],[1];(11, 7);(0, 7);106;4;5
2091;74;[2],[3];(11, 4);(0, 7);106;4;5
2092;75;[3],[2];(11, 10);(0, 1);106;5;1
2093;76;[3],[3];(11, 10);(0, 10);106;3;2
2094;77;[1],[1];(11, 4);(0, 10);106;5;8
2095;78;[3],[2];(11, 10);(0, 10);106;3;5
2096;79;[1],[1];(11, 4);(0, 10);106;3;9
2097;80;[2],[2];(11, 10);(0, 10);106;4;11
2098;81;[1],[2];(11, 4);(0, 10);106;1;8
2099;82;[1],[3];(11, 4);(0, 4);106;1;3
2100;65;;(11, 4);(0, 10);107;6;2
2101;66;;(11, 7);(0, 1);107;8;7
2102;67;;(11, 10);(0, 4);107;9;5
2103;68;[3],[1];(11, 1);(0, 7);107;5;1
2104;69;;(11, 10);(0, 4);107;7;5
2105;70;;(11, 7);(0, 10);107;6;11
2106;71;[2],[3];(11, 7);(0, 7);107;4;3
2107;72;[2],[3];(11, 7);(0, 4);107;4;4
2108;73;[2],[1];(11, 7);(0, 7);107;4;6
2109;74;[2],[3];(11, 4);(0, 7);107;4;6
2110;75;[3],[2];(11, 10);(0, 1);107;5;1
2111;76;[3],[3];(11, 10);(0, 10);107;3;1
2112;77;[1],[1];(11, 4);(0, 10);107;5;8
2113;78;[3],[2];(11, 10);(0, 10);107;3;4
2114;79;[1],[1];(11, 4);(0, 10);107;3;9
2115;80;[2],[2];(11, 10);(0, 10);107;5;11
2116;81;[1],[2];(11, 4);(0, 10);107;1;8
2117;82;[1],[3];(11, 4);(0, 4);107;1;3
2118;83;[1],[3];(11, 4);(0, 1);107;0;1
2119;84;[1],[3];(11, 7);(0, 1);107;0;1
2120;65;;(11, 4);(0, 10);108;7;2
2121;66;;(11, 7);(0, 1);108;9;7
2122;67;;(11, 10);(0, 4);108;10;5
2123;68;[3],[1];(11, 1);(0, 7);108;5;1
2124;69;;(11, 10);(0, 4);108;8;5
2125;70;;(11, 7);(0, 10);108;6;10
2126;71;[2],[3];(11, 7);(0, 7);108;4;4
2127;72;[2],[3];(11, 7);(0, 4);108;4;5
2128;73;[2],[1];(11, 7);(0, 7);108;4;7
2129;74;[2],[3];(11, 4);(0, 7);108;4;7
2130;75;[3],[2];(11, 10);(0, 1);108;5;1
2131;76;[3],[3];(11, 10);(0, 10);108;4;1
2132;77;[1],[1];(11, 4);(0, 10);108;5;8
2133;78;[3],[2];(11, 10);(0, 10);108;3;3
2134;79;[1],[1];(11, 4);(0, 10);108;3;9
2135;80;[2],[2];(11, 10);(0, 10);108;5;11
2136;81;[1],[2];(11, 4);(0, 10);108;1;8
