;id;items in queue;process type;time;x;y
25603;115;[];0;177;9;7
25604;116;[];0;177;9;8
25605;117;[];0;177;9;9
25606;118;[];0;177;9;10
25607;119;[];0;177;9;11
25608;120;[];0;177;10;0
25609;121;[];0;177;10;1
25610;122;[];0;177;10;2
25611;123;[];0;177;10;3
25612;124;[];0;177;10;4
25613;125;[];0;177;10;5
25614;126;[];0;177;10;6
25615;127;[];0;177;10;7
25616;128;[];0;177;10;8
25617;129;[];0;177;10;9
25618;130;[];0;177;10;10
25619;131;[];0;177;10;11
25620;132;[];0;177;11;0
25621;133;[];0;177;11;1
25622;134;[];0;177;11;2
25623;135;[];0;177;11;3
25624;136;[];0;177;11;4
25625;137;[];0;177;11;5
25626;138;[];0;177;11;6
25627;139;[];0;177;11;7
25628;140;[];0;177;11;8
25629;141;[];0;177;11;9
25630;142;[];0;177;11;10
25631;143;[];0;177;11;11
25632;0;[];0;178;0;0
25633;1;[];0;178;0;1
25634;2;[];0;178;0;2
25635;3;[];0;178;0;3
25636;4;[];0;178;0;4
25637;5;[];0;178;0;5
25638;6;[];0;178;0;6
25639;7;[];0;178;0;7
25640;8;[];0;178;0;8
25641;9;[];0;178;0;9
25642;10;[];0;178;0;10
25643;11;[];0;178;0;11
25644;12;[];0;178;1;0
25645;13;[];0;178;1;1
25646;14;[];0;178;1;2
25647;15;[];0;178;1;3
25648;16;[];0;178;1;4
25649;17;[];0;178;1;5
25650;18;[];0;178;1;6
25651;19;[];0;178;1;7
25652;20;[];0;178;1;8
25653;21;[];0;178;1;9
25654;22;[];0;178;1;10
25655;23;[];0;178;1;11
25656;24;[];0;178;2;0
25657;25;[];0;178;2;1
25658;26;[];0;178;2;2
25659;27;[];0;178;2;3
25660;28;[];0;178;2;4
25661;29;[];0;178;2;5
25662;30;[];0;178;2;6
25663;31;[];0;178;2;7
25664;32;[];0;178;2;8
25665;33;[];0;178;2;9
25666;34;[];0;178;2;10
25667;35;[];0;178;2;11
25668;36;[];0;178;3;0
25669;37;[];0;178;3;1
25670;38;[];0;178;3;2
25671;39;[];0;178;3;3
25672;40;[];0;178;3;4
25673;41;[];0;178;3;5
25674;42;[];0;178;3;6
25675;43;[];0;178;3;7
25676;44;[];0;178;3;8
25677;45;[];0;178;3;9
25678;46;[];0;178;3;10
25679;47;[];0;178;3;11
25680;48;[];0;178;4;0
25681;49;[];0;178;4;1
25682;50;[];0;178;4;2
25683;51;[];0;178;4;3
25684;52;[];0;178;4;4
25685;53;[];0;178;4;5
25686;54;[];0;178;4;6
25687;55;[];0;178;4;7
25688;56;[];0;178;4;8
25689;57;[];0;178;4;9
25690;58;[];0;178;4;10
25691;59;[];0;178;4;11
25692;60;[];0;178;5;0
25693;61;[];0;178;5;1
25694;62;[];0;178;5;2
25695;63;[];0;178;5;3
25696;64;[];0;178;5;4
25697;65;[];0;178;5;5
25698;66;[];0;178;5;6
25699;67;[];0;178;5;7
25700;68;[];0;178;5;8
25701;69;[];0;178;5;9
25702;70;[];0;178;5;10
25703;71;[];0;178;5;11
25704;72;[];0;178;6;0
25705;73;[];0;178;6;1
25706;74;[];0;178;6;2
25707;75;[];0;178;6;3
25708;76;[];0;178;6;4
25709;77;[];0;178;6;5
25710;78;[];0;178;6;6
25711;79;[];0;178;6;7
25712;80;[];0;178;6;8
25713;81;[];0;178;6;9
25714;82;[];0;178;6;10
25715;83;[];0;178;6;11
25716;84;[];0;178;7;0
25717;85;[];0;178;7;1
25718;86;[];0;178;7;2
25719;87;[];0;178;7;3
25720;88;[];0;178;7;4
25721;89;[];0;178;7;5
25722;90;[];0;178;7;6
25723;91;[];0;178;7;7
25724;92;[];0;178;7;8
25725;93;[];0;178;7;9
25726;94;[];0;178;7;10
25727;95;[];0;178;7;11
25728;96;[];0;178;8;0
25729;97;[];0;178;8;1
25730;98;[];0;178;8;2
25731;99;[];0;178;8;3
25732;100;[];0;178;8;4
25733;101;[];0;178;8;5
25734;102;[];0;178;8;6
25735;103;[];0;178;8;7
25736;104;[];0;178;8;8
25737;105;[];0;178;8;9
25738;106;[];0;178;8;10
25739;107;[];0;178;8;11
25740;108;[];0;178;9;0
25741;109;[];0;178;9;1
25742;110;[];0;178;9;2
25743;111;[];0;178;9;3
25744;112;[];0;178;9;4
25745;113;[];0;178;9;5
25746;114;[];0;178;9;6
25747;115;[];0;178;9;7
25748;116;[];0;178;9;8
25749;117;[];0;178;9;9
25750;118;[];0;178;9;10
25751;119;[];0;178;9;11
25752;120;[];0;178;10;0
25753;121;[];0;178;10;1
25754;122;[];0;178;10;2
25755;123;[];0;178;10;3
25756;124;[];0;178;10;4
25757;125;[];0;178;10;5
25758;126;[];0;178;10;6
25759;127;[];0;178;10;7
25760;128;[];0;178;10;8
25761;129;[];0;178;10;9
25762;130;[];0;178;10;10
25763;131;[];0;178;10;11
25764;132;[];0;178;11;0
25765;133;[];0;178;11;1
25766;134;[];0;178;11;2
25767;135;[];0;178;11;3
25768;136;[];0;178;11;4
25769;137;[];0;178;11;5
25770;138;[];0;178;11;6
25771;139;[];0;178;11;7
25772;140;[];0;178;11;8
25773;141;[];0;178;11;9
25774;142;[];0;178;11;10
25775;143;[];0;178;11;11
25776;0;[];0;179;0;0
25777;1;[];0;179;0;1
25778;2;[];0;179;0;2
25779;3;[];0;179;0;3
25780;4;[];0;179;0;4
25781;5;[];0;179;0;5
25782;6;[];0;179;0;6
25783;7;[];0;179;0;7
25784;8;[];0;179;0;8
25785;9;[];0;179;0;9
25786;10;[];0;179;0;10
25787;11;[];0;179;0;11
25788;12;[];0;179;1;0
25789;13;[];0;179;1;1
25790;14;[];0;179;1;2
25791;15;[];0;179;1;3
25792;16;[];0;179;1;4
25793;17;[];0;179;1;5
25794;18;[];0;179;1;6
25795;19;[];0;179;1;7
25796;20;[];0;179;1;8
25797;21;[];0;179;1;9
25798;22;[];0;179;1;10
25799;23;[];0;179;1;11
25800;24;[];0;179;2;0
25801;25;[];0;179;2;1
25802;26;[];0;179;2;2
25803;27;[];0;179;2;3
25804;28;[];0;179;2;4
25805;29;[];0;179;2;5
25806;30;[];0;179;2;6
25807;31;[];0;179;2;7
25808;32;[];0;179;2;8
25809;33;[];0;179;2;9
25810;34;[];0;179;2;10
25811;35;[];0;179;2;11
25812;36;[];0;179;3;0
25813;37;[];0;179;3;1
25814;38;[];0;179;3;2
25815;39;[];0;179;3;3
25816;40;[];0;179;3;4
25817;41;[];0;179;3;5
25818;42;[];0;179;3;6
25819;43;[];0;179;3;7
25820;44;[];0;179;3;8
25821;45;[];0;179;3;9
25822;46;[];0;179;3;10
25823;47;[];0;179;3;11
25824;48;[];0;179;4;0
25825;49;[];0;179;4;1
25826;50;[];0;179;4;2
25827;51;[];0;179;4;3
25828;52;[];0;179;4;4
25829;53;[];0;179;4;5
25830;54;[];0;179;4;6
25831;55;[];0;179;4;7
25832;56;[];0;179;4;8
25833;57;[];0;179;4;9
25834;58;[];0;179;4;10
25835;59;[];0;179;4;11
25836;60;[];0;179;5;0
25837;61;[];0;179;5;1
25838;62;[];0;179;5;2
25839;63;[];0;179;5;3
25840;64;[];0;179;5;4
25841;65;[];0;179;5;5
25842;66;[];0;179;5;6
25843;67;[];0;179;5;7
25844;68;[];0;179;5;8
25845;69;[];0;179;5;9
25846;70;[];0;179;5;10
25847;71;[];0;179;5;11
25848;72;[];0;179;6;0
25849;73;[];0;179;6;1
25850;74;[];0;179;6;2
25851;75;[];0;179;6;3
25852;76;[];0;179;6;4
25853;77;[];0;179;6;5
25854;78;[];0;179;6;6
25855;79;[];0;179;6;7
25856;80;[];0;179;6;8
25857;81;[];0;179;6;9
25858;82;[];0;179;6;10
25859;83;[];0;179;6;11
25860;84;[];0;179;7;0
25861;85;[];0;179;7;1
25862;86;[];0;179;7;2
25863;87;[];0;179;7;3
25864;88;[];0;179;7;4
25865;89;[];0;179;7;5
25866;90;[];0;179;7;6
25867;91;[];0;179;7;7
25868;92;[];0;179;7;8
25869;93;[];0;179;7;9
25870;94;[];0;179;7;10
25871;95;[];0;179;7;11
25872;96;[];0;179;8;0
25873;97;[];0;179;8;1
25874;98;[];0;179;8;2
25875;99;[];0;179;8;3
25876;100;[];0;179;8;4
25877;101;[];0;179;8;5
25878;102;[];0;179;8;6
25879;103;[];0;179;8;7
25880;104;[];0;179;8;8
25881;105;[];0;179;8;9
25882;106;[];0;179;8;10
25883;107;[];0;179;8;11
25884;108;[];0;179;9;0
25885;109;[];0;179;9;1
25886;110;[];0;179;9;2
25887;111;[];0;179;9;3
25888;112;[];0;179;9;4
25889;113;[];0;179;9;5
25890;114;[];0;179;9;6
25891;115;[];0;179;9;7
25892;116;[];0;179;9;8
25893;117;[];0;179;9;9
25894;118;[];0;179;9;10
25895;119;[];0;179;9;11
25896;120;[];0;179;10;0
25897;121;[];0;179;10;1
25898;122;[];0;179;10;2
25899;123;[];0;179;10;3
25900;124;[];0;179;10;4
25901;125;[];0;179;10;5
25902;126;[];0;179;10;6
25903;127;[];0;179;10;7
25904;128;[];0;179;10;8
25905;129;[];0;179;10;9
25906;130;[];0;179;10;10
25907;131;[];0;179;10;11
25908;132;[];0;179;11;0
25909;133;[];0;179;11;1
25910;134;[];0;179;11;2
25911;135;[];0;179;11;3
25912;136;[];0;179;11;4
25913;137;[];0;179;11;5
25914;138;[];0;179;11;6
25915;139;[];0;179;11;7
25916;140;[];0;179;11;8
25917;141;[];0;179;11;9
25918;142;[];0;179;11;10
25919;143;[];0;179;11;11
25920;0;[];0;180;0;0
25921;1;[];0;180;0;1
25922;2;[];0;180;0;2
25923;3;[];0;180;0;3
25924;4;[];0;180;0;4
25925;5;[];0;180;0;5
25926;6;[];0;180;0;6
25927;7;[];0;180;0;7
25928;8;[];0;180;0;8
25929;9;[];0;180;0;9
25930;10;[];0;180;0;10
25931;11;[];0;180;0;11
25932;12;[];0;180;1;0
25933;13;[];0;180;1;1
25934;14;[];0;180;1;2
25935;15;[];0;180;1;3
25936;16;[];0;180;1;4
25937;17;[];0;180;1;5
25938;18;[];0;180;1;6
25939;19;[];0;180;1;7
25940;20;[];0;180;1;8
25941;21;[];0;180;1;9
25942;22;[];0;180;1;10
25943;23;[];0;180;1;11
25944;24;[];0;180;2;0
25945;25;[];0;180;2;1
25946;26;[];0;180;2;2
25947;27;[];0;180;2;3
25948;28;[];0;180;2;4
25949;29;[];0;180;2;5
25950;30;[];0;180;2;6
25951;31;[];0;180;2;7
25952;32;[];0;180;2;8
25953;33;[];0;180;2;9
25954;34;[];0;180;2;10
25955;35;[];0;180;2;11
25956;36;[];0;180;3;0
25957;37;[];0;180;3;1
25958;38;[];0;180;3;2
25959;39;[];0;180;3;3
25960;40;[];0;180;3;4
25961;41;[];0;180;3;5
25962;42;[];0;180;3;6
25963;43;[];0;180;3;7
25964;44;[];0;180;3;8
25965;45;[];0;180;3;9
25966;46;[];0;180;3;10
25967;47;[];0;180;3;11
25968;48;[];0;180;4;0
25969;49;[];0;180;4;1
25970;50;[];0;180;4;2
25971;51;[];0;180;4;3
25972;52;[];0;180;4;4
25973;53;[];0;180;4;5
25974;54;[];0;180;4;6
25975;55;[];0;180;4;7
25976;56;[];0;180;4;8
25977;57;[];0;180;4;9
25978;58;[];0;180;4;10
25979;59;[];0;180;4;11
25980;60;[];0;180;5;0
25981;61;[];0;180;5;1
25982;62;[];0;180;5;2
25983;63;[];0;180;5;3
25984;64;[];0;180;5;4
25985;65;[];0;180;5;5
25986;66;[];0;180;5;6
25987;67;[];0;180;5;7
25988;68;[];0;180;5;8
25989;69;[];0;180;5;9
25990;70;[];0;180;5;10
25991;71;[];0;180;5;11
25992;72;[];0;180;6;0
25993;73;[];0;180;6;1
25994;74;[];0;180;6;2
25995;75;[];0;180;6;3
25996;76;[];0;180;6;4
25997;77;[];0;180;6;5
25998;78;[];0;180;6;6
25999;79;[];0;180;6;7
26000;80;[];0;180;6;8
26001;81;[];0;180;6;9
26002;82;[];0;180;6;10
26003;83;[];0;180;6;11
26004;84;[];0;180;7;0
26005;85;[];0;180;7;1
26006;86;[];0;180;7;2
26007;87;[];0;180;7;3
26008;88;[];0;180;7;4
26009;89;[];0;180;7;5
26010;90;[];0;180;7;6
26011;91;[];0;180;7;7
26012;92;[];0;180;7;8
26013;93;[];0;180;7;9
26014;94;[];0;180;7;10
26015;95;[];0;180;7;11
26016;96;[];0;180;8;0
26017;97;[];0;180;8;1
26018;98;[];0;180;8;2
26019;99;[];0;180;8;3
26020;100;[];0;180;8;4
26021;101;[];0;180;8;5
26022;102;[];0;180;8;6
26023;103;[];0;180;8;7
26024;104;[];0;180;8;8
26025;105;[];0;180;8;9
26026;106;[];0;180;8;10
26027;107;[];0;180;8;11
26028;108;[];0;180;9;0
26029;109;[];0;180;9;1
26030;110;[];0;180;9;2
26031;111;[];0;180;9;3
26032;112;[];0;180;9;4
26033;113;[];0;180;9;5
26034;114;[];0;180;9;6
26035;115;[];0;180;9;7
26036;116;[];0;180;9;8
26037;117;[];0;180;9;9
26038;118;[];0;180;9;10
26039;119;[];0;180;9;11
26040;120;[];0;180;10;0
26041;121;[];0;180;10;1
26042;122;[];0;180;10;2
26043;123;[];0;180;10;3
26044;124;[];0;180;10;4
26045;125;[];0;180;10;5
26046;126;[];0;180;10;6
26047;127;[];0;180;10;7
26048;128;[];0;180;10;8
26049;129;[];0;180;10;9
26050;130;[];0;180;10;10
26051;131;[];0;180;10;11
26052;132;[];0;180;11;0
26053;133;[];0;180;11;1
26054;134;[];0;180;11;2
26055;135;[];0;180;11;3
26056;136;[];0;180;11;4
26057;137;[];0;180;11;5
26058;138;[];0;180;11;6
26059;139;[];0;180;11;7
26060;140;[];0;180;11;8
26061;141;[];0;180;11;9
26062;142;[];0;180;11;10
26063;143;[];0;180;11;11
26064;0;[];0;181;0;0
26065;1;[];0;181;0;1
26066;2;[];0;181;0;2
26067;3;[];0;181;0;3
26068;4;[];0;181;0;4
26069;5;[];0;181;0;5
26070;6;[];0;181;0;6
26071;7;[];0;181;0;7
26072;8;[];0;181;0;8
26073;9;[];0;181;0;9
26074;10;[];0;181;0;10
26075;11;[];0;181;0;11
26076;12;[];0;181;1;0
26077;13;[];0;181;1;1
26078;14;[];0;181;1;2
26079;15;[];0;181;1;3
26080;16;[];0;181;1;4
26081;17;[];0;181;1;5
26082;18;[];0;181;1;6
26083;19;[];0;181;1;7
26084;20;[];0;181;1;8
26085;21;[];0;181;1;9
26086;22;[];0;181;1;10
26087;23;[];0;181;1;11
26088;24;[];0;181;2;0
26089;25;[];0;181;2;1
26090;26;[];0;181;2;2
26091;27;[];0;181;2;3
26092;28;[];0;181;2;4
26093;29;[];0;181;2;5
26094;30;[];0;181;2;6
26095;31;[];0;181;2;7
26096;32;[];0;181;2;8
26097;33;[];0;181;2;9
26098;34;[];0;181;2;10
26099;35;[];0;181;2;11
26100;36;[];0;181;3;0
26101;37;[];0;181;3;1
26102;38;[];0;181;3;2
26103;39;[];0;181;3;3
26104;40;[];0;181;3;4
26105;41;[];0;181;3;5
26106;42;[];0;181;3;6
26107;43;[];0;181;3;7
26108;44;[];0;181;3;8
26109;45;[];0;181;3;9
26110;46;[];0;181;3;10
26111;47;[];0;181;3;11
26112;48;[];0;181;4;0
26113;49;[];0;181;4;1
26114;50;[];0;181;4;2
26115;51;[];0;181;4;3
26116;52;[];0;181;4;4
26117;53;[];0;181;4;5
26118;54;[];0;181;4;6
26119;55;[];0;181;4;7
26120;56;[];0;181;4;8
26121;57;[];0;181;4;9
26122;58;[];0;181;4;10
26123;59;[];0;181;4;11
26124;60;[];0;181;5;0
26125;61;[];0;181;5;1
26126;62;[];0;181;5;2
26127;63;[];0;181;5;3
26128;64;[];0;181;5;4
26129;65;[];0;181;5;5
26130;66;[];0;181;5;6
26131;67;[];0;181;5;7
26132;68;[];0;181;5;8
26133;69;[];0;181;5;9
26134;70;[];0;181;5;10
26135;71;[];0;181;5;11
26136;72;[];0;181;6;0
26137;73;[];0;181;6;1
26138;74;[];0;181;6;2
26139;75;[];0;181;6;3
26140;76;[];0;181;6;4
26141;77;[];0;181;6;5
26142;78;[];0;181;6;6
26143;79;[];0;181;6;7
26144;80;[];0;181;6;8
26145;81;[];0;181;6;9
26146;82;[];0;181;6;10
26147;83;[];0;181;6;11
26148;84;[];0;181;7;0
26149;85;[];0;181;7;1
26150;86;[];0;181;7;2
26151;87;[];0;181;7;3
26152;88;[];0;181;7;4
26153;89;[];0;181;7;5
26154;90;[];0;181;7;6
26155;91;[];0;181;7;7
26156;92;[];0;181;7;8
26157;93;[];0;181;7;9
26158;94;[];0;181;7;10
26159;95;[];0;181;7;11
26160;96;[];0;181;8;0
26161;97;[];0;181;8;1
26162;98;[];0;181;8;2
26163;99;[];0;181;8;3
26164;100;[];0;181;8;4
26165;101;[];0;181;8;5
26166;102;[];0;181;8;6
26167;103;[];0;181;8;7
26168;104;[];0;181;8;8
26169;105;[];0;181;8;9
26170;106;[];0;181;8;10
26171;107;[];0;181;8;11
26172;108;[];0;181;9;0
26173;109;[];0;181;9;1
26174;110;[];0;181;9;2
26175;111;[];0;181;9;3
26176;112;[];0;181;9;4
26177;113;[];0;181;9;5
26178;114;[];0;181;9;6
26179;115;[];0;181;9;7
26180;116;[];0;181;9;8
26181;117;[];0;181;9;9
26182;118;[];0;181;9;10
26183;119;[];0;181;9;11
26184;120;[];0;181;10;0
26185;121;[];0;181;10;1
26186;122;[];0;181;10;2
26187;123;[];0;181;10;3
26188;124;[];0;181;10;4
26189;125;[];0;181;10;5
26190;126;[];0;181;10;6
26191;127;[];0;181;10;7
26192;128;[];0;181;10;8
26193;129;[];0;181;10;9
26194;130;[];0;181;10;10
26195;131;[];0;181;10;11
26196;132;[];0;181;11;0
26197;133;[];0;181;11;1
26198;134;[];0;181;11;2
26199;135;[];0;181;11;3
26200;136;[];0;181;11;4
26201;137;[];0;181;11;5
26202;138;[];0;181;11;6
26203;139;[];0;181;11;7
26204;140;[];0;181;11;8
26205;141;[];0;181;11;9
26206;142;[];0;181;11;10
26207;143;[];0;181;11;11
26208;0;[];0;182;0;0
26209;1;[];0;182;0;1
26210;2;[];0;182;0;2
26211;3;[];0;182;0;3
26212;4;[];0;182;0;4
26213;5;[];0;182;0;5
26214;6;[];0;182;0;6
26215;7;[];0;182;0;7
26216;8;[];0;182;0;8
26217;9;[];0;182;0;9
26218;10;[];0;182;0;10
26219;11;[];0;182;0;11
26220;12;[];0;182;1;0
26221;13;[];0;182;1;1
26222;14;[];0;182;1;2
26223;15;[];0;182;1;3
26224;16;[];0;182;1;4
26225;17;[];0;182;1;5
26226;18;[];0;182;1;6
26227;19;[];0;182;1;7
26228;20;[];0;182;1;8
26229;21;[];0;182;1;9
26230;22;[];0;182;1;10
26231;23;[];0;182;1;11
26232;24;[];0;182;2;0
26233;25;[];0;182;2;1
26234;26;[];0;182;2;2
26235;27;[];0;182;2;3
26236;28;[];0;182;2;4
26237;29;[];0;182;2;5
26238;30;[];0;182;2;6
26239;31;[];0;182;2;7
26240;32;[];0;182;2;8
26241;33;[];0;182;2;9
26242;34;[];0;182;2;10
26243;35;[];0;182;2;11
26244;36;[];0;182;3;0
26245;37;[];0;182;3;1
26246;38;[];0;182;3;2
26247;39;[];0;182;3;3
26248;40;[];0;182;3;4
26249;41;[];0;182;3;5
26250;42;[];0;182;3;6
26251;43;[];0;182;3;7
26252;44;[];0;182;3;8
26253;45;[];0;182;3;9
26254;46;[];0;182;3;10
26255;47;[];0;182;3;11
26256;48;[];0;182;4;0
26257;49;[];0;182;4;1
26258;50;[];0;182;4;2
26259;51;[];0;182;4;3
26260;52;[];0;182;4;4
26261;53;[];0;182;4;5
26262;54;[];0;182;4;6
26263;55;[];0;182;4;7
26264;56;[];0;182;4;8
26265;57;[];0;182;4;9
26266;58;[];0;182;4;10
26267;59;[];0;182;4;11
26268;60;[];0;182;5;0
26269;61;[];0;182;5;1
26270;62;[];0;182;5;2
26271;63;[];0;182;5;3
26272;64;[];0;182;5;4
26273;65;[];0;182;5;5
26274;66;[];0;182;5;6
26275;67;[];0;182;5;7
26276;68;[];0;182;5;8
26277;69;[];0;182;5;9
26278;70;[];0;182;5;10
26279;71;[];0;182;5;11
26280;72;[];0;182;6;0
26281;73;[];0;182;6;1
26282;74;[];0;182;6;2
26283;75;[];0;182;6;3
26284;76;[];0;182;6;4
26285;77;[];0;182;6;5
26286;78;[];0;182;6;6
26287;79;[];0;182;6;7
26288;80;[];0;182;6;8
26289;81;[];0;182;6;9
26290;82;[];0;182;6;10
26291;83;[];0;182;6;11
26292;84;[];0;182;7;0
26293;85;[];0;182;7;1
26294;86;[];0;182;7;2
26295;87;[];0;182;7;3
26296;88;[];0;182;7;4
26297;89;[];0;182;7;5
26298;90;[];0;182;7;6
26299;91;[];0;182;7;7
26300;92;[];0;182;7;8
26301;93;[];0;182;7;9
26302;94;[];0;182;7;10
26303;95;[];0;182;7;11
26304;96;[];0;182;8;0
26305;97;[];0;182;8;1
26306;98;[];0;182;8;2
26307;99;[];0;182;8;3
26308;100;[];0;182;8;4
26309;101;[];0;182;8;5
26310;102;[];0;182;8;6
26311;103;[];0;182;8;7
26312;104;[];0;182;8;8
26313;105;[];0;182;8;9
26314;106;[];0;182;8;10
26315;107;[];0;182;8;11
26316;108;[];0;182;9;0
26317;109;[];0;182;9;1
26318;110;[];0;182;9;2
26319;111;[];0;182;9;3
26320;112;[];0;182;9;4
26321;113;[];0;182;9;5
26322;114;[];0;182;9;6
26323;115;[];0;182;9;7
26324;116;[];0;182;9;8
26325;117;[];0;182;9;9
26326;118;[];0;182;9;10
26327;119;[];0;182;9;11
26328;120;[];0;182;10;0
26329;121;[];0;182;10;1
26330;122;[];0;182;10;2
26331;123;[];0;182;10;3
26332;124;[];0;182;10;4
26333;125;[];0;182;10;5
26334;126;[];0;182;10;6
26335;127;[];0;182;10;7
26336;128;[];0;182;10;8
26337;129;[];0;182;10;9
26338;130;[];0;182;10;10
26339;131;[];0;182;10;11
26340;132;[];0;182;11;0
26341;133;[];0;182;11;1
26342;134;[];0;182;11;2
26343;135;[];0;182;11;3
26344;136;[];0;182;11;4
26345;137;[];0;182;11;5
26346;138;[];0;182;11;6
26347;139;[];0;182;11;7
26348;140;[];0;182;11;8
26349;141;[];0;182;11;9
26350;142;[];0;182;11;10
26351;143;[];0;182;11;11
26352;0;[];0;183;0;0
26353;1;[];0;183;0;1
26354;2;[];0;183;0;2
26355;3;[];0;183;0;3
26356;4;[];0;183;0;4
26357;5;[];0;183;0;5
26358;6;[];0;183;0;6
26359;7;[];0;183;0;7
26360;8;[];0;183;0;8
26361;9;[];0;183;0;9
26362;10;[];0;183;0;10
26363;11;[];0;183;0;11
26364;12;[];0;183;1;0
26365;13;[];0;183;1;1
26366;14;[];0;183;1;2
26367;15;[];0;183;1;3
26368;16;[];0;183;1;4
26369;17;[];0;183;1;5
26370;18;[];0;183;1;6
26371;19;[];0;183;1;7
26372;20;[];0;183;1;8
26373;21;[];0;183;1;9
26374;22;[];0;183;1;10
26375;23;[];0;183;1;11
26376;24;[];0;183;2;0
26377;25;[];0;183;2;1
26378;26;[];0;183;2;2
26379;27;[];0;183;2;3
26380;28;[];0;183;2;4
26381;29;[];0;183;2;5
26382;30;[];0;183;2;6
26383;31;[];0;183;2;7
26384;32;[];0;183;2;8
26385;33;[];0;183;2;9
26386;34;[];0;183;2;10
26387;35;[];0;183;2;11
26388;36;[];0;183;3;0
26389;37;[];0;183;3;1
26390;38;[];0;183;3;2
26391;39;[];0;183;3;3
26392;40;[];0;183;3;4
26393;41;[];0;183;3;5
26394;42;[];0;183;3;6
26395;43;[];0;183;3;7
26396;44;[];0;183;3;8
26397;45;[];0;183;3;9
26398;46;[];0;183;3;10
26399;47;[];0;183;3;11
26400;48;[];0;183;4;0
26401;49;[];0;183;4;1
26402;50;[];0;183;4;2
26403;51;[];0;183;4;3
26404;52;[];0;183;4;4
26405;53;[];0;183;4;5
26406;54;[];0;183;4;6
26407;55;[];0;183;4;7
26408;56;[];0;183;4;8
26409;57;[];0;183;4;9
26410;58;[];0;183;4;10
26411;59;[];0;183;4;11
26412;60;[];0;183;5;0
26413;61;[];0;183;5;1
26414;62;[];0;183;5;2
26415;63;[];0;183;5;3
26416;64;[];0;183;5;4
26417;65;[];0;183;5;5
26418;66;[];0;183;5;6
26419;67;[];0;183;5;7
26420;68;[];0;183;5;8
26421;69;[];0;183;5;9
26422;70;[];0;183;5;10
26423;71;[];0;183;5;11
26424;72;[];0;183;6;0
26425;73;[];0;183;6;1
26426;74;[];0;183;6;2
26427;75;[];0;183;6;3
26428;76;[];0;183;6;4
26429;77;[];0;183;6;5
26430;78;[];0;183;6;6
26431;79;[];0;183;6;7
26432;80;[];0;183;6;8
26433;81;[];0;183;6;9
26434;82;[];0;183;6;10
26435;83;[];0;183;6;11
26436;84;[];0;183;7;0
26437;85;[];0;183;7;1
26438;86;[];0;183;7;2
26439;87;[];0;183;7;3
26440;88;[];0;183;7;4
26441;89;[];0;183;7;5
26442;90;[];0;183;7;6
26443;91;[];0;183;7;7
26444;92;[];0;183;7;8
26445;93;[];0;183;7;9
26446;94;[];0;183;7;10
26447;95;[];0;183;7;11
26448;96;[];0;183;8;0
26449;97;[];0;183;8;1
26450;98;[];0;183;8;2
26451;99;[];0;183;8;3
26452;100;[];0;183;8;4
26453;101;[];0;183;8;5
26454;102;[];0;183;8;6
26455;103;[];0;183;8;7
26456;104;[];0;183;8;8
26457;105;[];0;183;8;9
26458;106;[];0;183;8;10
26459;107;[];0;183;8;11
26460;108;[];0;183;9;0
26461;109;[];0;183;9;1
26462;110;[];0;183;9;2
26463;111;[];0;183;9;3
26464;112;[];0;183;9;4
26465;113;[];0;183;9;5
26466;114;[];0;183;9;6
26467;115;[];0;183;9;7
26468;116;[];0;183;9;8
26469;117;[];0;183;9;9
26470;118;[];0;183;9;10
26471;119;[];0;183;9;11
26472;120;[];0;183;10;0
26473;121;[];0;183;10;1
26474;122;[];0;183;10;2
26475;123;[];0;183;10;3
26476;124;[];0;183;10;4
26477;125;[];0;183;10;5
26478;126;[];0;183;10;6
26479;127;[];0;183;10;7
26480;128;[];0;183;10;8
26481;129;[];0;183;10;9
26482;130;[];0;183;10;10
26483;131;[];0;183;10;11
26484;132;[];0;183;11;0
26485;133;[];0;183;11;1
26486;134;[];0;183;11;2
26487;135;[];0;183;11;3
26488;136;[];0;183;11;4
26489;137;[];0;183;11;5
26490;138;[];0;183;11;6
26491;139;[];0;183;11;7
26492;140;[];0;183;11;8
26493;141;[];0;183;11;9
26494;142;[];0;183;11;10
26495;143;[];0;183;11;11
26496;0;[];0;184;0;0
26497;1;[];0;184;0;1
26498;2;[];0;184;0;2
26499;3;[];0;184;0;3
26500;4;[];0;184;0;4
26501;5;[];0;184;0;5
26502;6;[];0;184;0;6
26503;7;[];0;184;0;7
26504;8;[];0;184;0;8
26505;9;[];0;184;0;9
26506;10;[];0;184;0;10
26507;11;[];0;184;0;11
26508;12;[];0;184;1;0
26509;13;[];0;184;1;1
26510;14;[];0;184;1;2
26511;15;[];0;184;1;3
26512;16;[];0;184;1;4
26513;17;[];0;184;1;5
26514;18;[];0;184;1;6
26515;19;[];0;184;1;7
26516;20;[];0;184;1;8
26517;21;[];0;184;1;9
26518;22;[];0;184;1;10
26519;23;[];0;184;1;11
26520;24;[];0;184;2;0
26521;25;[];0;184;2;1
26522;26;[];0;184;2;2
26523;27;[];0;184;2;3
26524;28;[];0;184;2;4
26525;29;[];0;184;2;5
26526;30;[];0;184;2;6
26527;31;[];0;184;2;7
26528;32;[];0;184;2;8
26529;33;[];0;184;2;9
26530;34;[];0;184;2;10
26531;35;[];0;184;2;11
26532;36;[];0;184;3;0
26533;37;[];0;184;3;1
26534;38;[];0;184;3;2
